2021-05-18 01:31:37	TRADE	3541.400		4
2021-05-18 01:31:37	BID	3541.400		3
2021-05-18 01:31:37	ASK	3542.400		1
2021-05-18 01:31:37	BID	3541.800		1
2021-05-18 01:31:37	ASK	3542.200		3
2021-05-18 01:31:38	TRADE	3541.000		6
2021-05-18 01:31:38	BID	3540.800		1
2021-05-18 01:31:38	ASK	3542.000		2
2021-05-18 01:31:38	BID	3541.000		2
2021-05-18 01:31:38	ASK	3541.800		3
2021-05-18 01:31:39	TRADE	3541.800		4
2021-05-18 01:31:39	BID	3540.800		1
2021-05-18 01:31:39	ASK	3541.800		2
2021-05-18 01:31:39	TRADE	3540.800		2
2021-05-18 01:31:39	BID	3540.800		2
2021-05-18 01:31:39	ASK	3541.400		1
2021-05-18 01:31:40	TRADE	3541.400		2
2021-05-18 01:31:40	BID	3541.400		2
2021-05-18 01:31:40	ASK	3541.800		4
2021-05-18 01:31:40	TRADE	3541.200		6
2021-05-18 01:31:40	BID	3541.200		1
2021-05-18 01:31:40	ASK	3541.600		1
2021-05-18 01:31:41	TRADE	3541.200		5
2021-05-18 01:31:41	BID	3540.600		3
