Dates,TSM_HIGH,TSM_LOW,TSM_OPEN,TSM_LAST,TSM_IV1st_90%,TSM_IV1st_95%,TSM_IV1st_97.5%,TSM_IV1st_100%,TSM_IV1st_102.5%,TSM_IV1st_105%,TSM_IV1st_110%,TSM_IV2nd_90%,TSM_IV2nd_95%,TSM_IV2nd_97.5%,TSM_IV2nd_100%,TSM_IV2nd_102.5%,TSM_IV2nd_105%,TSM_IV2nd_110%,TSM_IV1m_90%,TSM_IV1m_95%,TSM_IV1m_97.5%,TSM_IV1m_100%,TSM_IV1m_102.5%,TSM_IV1m_105%,TSM_IV1m_110%,TSM_IV2m_90%,TSM_IV2m_95%,TSM_IV2m_97.5%,TSM_IV2m_100%,TSM_IV2m_102.5%,TSM_IV2m_105%,TSM_IV2m_110%,TSM_IV3m_90%,TSM_IV3m_95%,TSM_IV3m_97.5%,TSM_IV3m_100%,TSM_IV3m_102.5%,TSM_IV3m_105%,TSM_IV3m_110%
23/10/2020,88.45,87.43,88.25,88.31,41.801,37.7611,37.233,37.2652,37.0791,37.6254,40.1991,37.462,37.3529,37.2581,36.9354,36.7531,37.0179,37.5961,40.7585,37.6457,38.0356,37.1155,37.1769,37.7905,39.6242,38.0246,37.613,37.4563,37.2194,37.0894,37.298,37.7991,39.4622,38.3246,38.0201,38.0208,38.0242,38.0368,38.2336
26/10/2020,87.78,85.77,87.21,86.73,41.5049,41.1799,39.8971,39.658,39.5672,38.8452,40.0467,41.1789,39.7235,39.0893,38.7399,38.4818,38.368,38.5373,42.1337,38.9513,39.2494,37.9275,38.3148,38.7943,38.3353,41.1076,39.8438,39.3432,39.016,38.7442,38.6494,38.9157,40.4729,39.6312,39.3691,38.9826,38.557,38.5179,39.3458
27/10/2020,87.22,85.975,86.96,86.71,42.6371,39.9838,38.159,38.1078,38.3186,38.8367,39.7718,39.7411,38.0275,37.4195,37.0978,36.8833,36.8634,37.3685,41.2584,37.4253,38.109,36.7779,37.6681,39.2596,38.8774,40.2684,38.6046,38.1495,37.9799,37.9176,37.8986,37.9927,40.5142,39.2518,38.5806,38.5605,38.7826,38.8717,38.6835
28/10/2020,85.41,83.84,85.15,83.85,46.5309,43.6365,43.8454,44.0455,45.1825,42.29,41.8332,41.4009,40.7946,40.0285,39.2059,39.0042,39.4006,39.0727,45.1561,40.3523,38.7471,40.6115,40.5251,42.6404,40.6441,41.4984,41.1303,40.7313,40.3103,40.1642,40.2812,40.1871,40.7157,40.8081,40.9376,41.0776,40.8587,40.2969,40.2429
29/10/2020,85.325,84.02,84.27,84.89,45.607,42.0541,41.4098,40.6856,41.3308,40.1747,40.8875,41.2501,39.9458,39.4593,38.9725,38.4117,37.851,37.3177,41.6166,38.6516,37.9852,37.7731,38.3116,38.2888,37.2005,41.0359,40.1077,39.7361,39.3648,38.9588,38.5534,38.2297,40.2341,39.2872,39.0672,38.8497,39.1672,39.4939,39.09
30/10/2020,84.75,83.16,84.43,83.87,47.0784,43.2,42.8256,41.6358,40.8684,38.2243,39.7645,42.5704,41.1528,40.5267,39.9294,39.5173,39.4497,39.4756,42.2125,40.5039,39.2321,40.9989,39.2676,37.9499,37.1484,42.5791,41.2575,40.7864,40.3823,40.0993,40.0403,40.1255,42.5296,41.5946,41.3351,41.1482,40.8587,40.3806,39.8915
2/11/2020,85.96,84.53,84.6,85.71,47.4027,43.2395,42.5428,41.5817,40.1984,39.184,35.5734,41.9088,40.3424,39.5222,38.8197,38.3899,37.9601,37.5112,42.51600000000001,39.7512,38.5667,38.5554,37.7858,39.1244,36.6851,42.0829,40.3751,39.4772,38.8173,38.7106,38.6054,38.0935,40.4811,38.6941,38.0805,37.6561,37.6677,37.6793,37.7843
3/11/2020,88.24,86.06,86.19,87.69,48.5487,41.3013,43.9408,43.9756,41.9451,40.157,40.29,40.97,39.9707,39.7103,39.2086,38.7102,38.3656,37.8855,42.7041,40.9381,39.1733,39.7418,38.1268,38.8646,39.2258,42.8059,41.5064,40.8196,39.9493,39.0994,39.1358,39.0518,40.8562,39.6324,39.1565,38.5818,38.0211,37.9729,38.0665
4/11/2020,89.77,88.46,88.72,89.45,45.8055,37.9659,37.5866,36.192,35.8659,35.6199,35.5118,39.2783,37.5234,36.8471,36.1708,35.7046,35.3012,36.3269,36.2,36.8263,36.5433,35.3949,32.9626,34.0937,31.8206,40.1293,38.5756,37.9487,37.3218,37.1011,37.0026,36.6383,39.0244,38.5699,37.9561,37.3422,37.1872,37.1694,36.7882
5/11/2020,90.96,89.77,90.42,90.43,43.0065,37.7738,35.23300000000001,34.3218,33.7015,33.721,35.0167,38.5839,36.3813,35.8945,35.4706,35.2863,35.102,34.0737,36.7365,35.3144,35.3822,34.4658,33.8156,34.5723,33.6594,38.8121,37.4069,36.8931,36.7056,36.2477,35.8756,36.3834,39.2972,37.7589,37.782,37.6856,37.1242,36.5644,37.0296
6/11/2020,91.5,89.05,89.81,91.41,41.3835,34.024,33.2196,32.7145,32.9738,30.2657,35.1921,37.2286,34.7888,34.1972,33.8056,33.5476,33.3903,33.5288,35.5661,33.4446,31.144,32.6897,31.3875,31.4328,33.6642,38.2468,36.1945,35.0292,34.9928,35.0892,35.5187,35.1027,37.9119,37.3549,36.8294,36.3901,36.0116,35.9399,36.4553
9/11/2020,92.48,88.94,92.2,89.03,43.1577,35.5065,34.5611,34.0121,34.0839,34.2551,35.7738,36.3967,34.1323,33.3883,32.6773,32.6128,32.8498,33.3286,34.7539,34.1082,32.9499,33.2011,32.8613,33.7014,33.0554,36.8035,35.9131,35.5655,35.1745,35.2621,35.2876,35.1394,37.0391,36.94,36.3173,35.6468,35.0615,34.5172,34.5168
10/11/2020,88.8,86.7,88.4,87.66,56.5536,44.3481,46.5093,46.3865,45.6891,45.506,51.4907,43.1968,41.0729,40.2947,39.9118,39.5289,39.6376,40.3262,44.2942,39.9312,38.6234,38.7808,38.151,37.9527,37.6417,40.8275,40.1769,40.3898,39.91,39.6137,39.5868,40.6619,39.1338,38.2449,38.1418,38.3458,38.5527,38.409,38.4361
11/11/2020,91.18,89.36,89.5,90.88,36.4664,34.5566,33.2749,33.1166,34.2899,36.4737,43.0212,39.062,36.1105,35.1586,34.5434,34.739000000000004,34.9631,36.0076,37.2433,34.4556,34.642,33.9713,33.9193,33.7961,36.0005,40.7733,38.5973,38.473,38.2931,38.0091,37.3499,37.2145,39.23,38.2455,37.4147,36.7525,36.4903,36.2403,35.98699999999999
12/11/2020,91.89,89.78,90.88,89.82,41.5936,36.6462,35.7298,34.0945,34.3638,36.4718,37.4127,39.9627,36.5359,35.9196,35.3032,35.2903,35.2912,37.0902,38.6047,36.8907,35.0226,35.6025,36.361,36.277,35.4503,39.5096,38.2226,37.81800000000001,37.7143,37.4311,37.3015,36.7604,38.488,36.8748,37.1931,37.5138,37.3634,37.2023,37.6741
13/11/2020,93.81,91.21,91.54,93.22,44.8176,37.8373,38.0958,36.238,37.2209,38.6641,44.5879,40.05,38.6936,38.3849,38.4448,38.5696,38.9527,39.2714,38.941,39.057,37.7084,37.6551,38.4368,38.8825,41.0061,41.5478,40.6434,40.3815,39.7961,39.4172,39.2797,39.4386,39.5445,38.9388,38.7711,38.8167,38.8502,38.8306,38.8549
16/11/2020,102.44,96.36,96.42,99.27,54.7909,36.6119,37.4904,38.3572,41.1817,44.4894,56.4811,39.049,36.7908,36.4174,36.2708,36.4058,36.6606,38.2124,38.7645,36.7719,36.4238,36.289,36.5684,36.8591,38.2059,39.2359,38.471,38.1779,37.8932,37.7414,37.6458,37.0701,37.8467,37.3899,37.3922,37.4927,37.4193,37.2719,37.1908
17/11/2020,98.09,95.69,97.98,95.71,58.4289,40.6544,35.066,33.6327,36.5265,42.0051,54.4754,40.7215,37.1638,36.5085,36.077,36.0452,36.1743,37.4091,40.5512,36.8768,36.1819,36.0887,35.8679,36.2086,37.3258,39.0661,38.3015,37.9954,37.8313,37.9201,37.9825,37.8768,37.848,36.7637,36.9104,37.0447,37.1563,37.2309,37.19
18/11/2020,98.8,96.37,98.52,96.93,68.9326,52.1374,39.9906,32.8876,39.0202,47.292,62.7324,38.854,35.9869,34.9411,34.663000000000004,34.4425,35.0703,36.4006,38.854,35.9869,34.9411,34.663000000000004,34.4425,35.0703,36.4006,38.4611,37.3242,36.7224,36.6659,36.6507,36.8194,37.2825,36.7286,35.6039,35.0541,35.3166,35.6403,35.5985,34.9464
19/11/2020,96.86,95.62,96.77,96.61,93.254,51.8253,39.3602,34.4806,40.7477,52.5141,72.395,40.5615,37.2123,36.2619,35.8644,35.9617,36.3955,38.2019,40.1869,37.2856,36.2364,35.7642,35.7952,36.3946,38.0152,39.297,37.6424,36.8975,36.8303,37.3686,37.7223,38.0282,37.1939,36.4134,36.2136,36.3148,36.6853,36.8261,36.335
20/11/2020,97.2,95.3,96.66,95.33,42.4482,33.0037,30.0622,29.1238,30.3252,33.0882,40.7429,40.0677,35.9731,35.0024,34.2105,34.3917,34.6145,36.4061,39.9357,36.0809,34.6434,33.9102,34.0354,34.4529,36.0401,38.9514,37.0636,37.1396,37.2202,37.3124,37.4128,37.8774,36.8476,34.6285,35.2971,35.9026,36.1611,36.4425,37.7442
23/11/2020,98.93,96.85,97.16,98.13,37.252,34.1923,34.119,33.6079,33.1689,33.8534,35.6854,39.4317,37.5365,36.9119,36.635,36.4123,36.3294,36.7764,38.4041,35.2425,33.7863,33.478,33.9382,33.0254,36.2939,38.715,37.2281,36.6862,36.519,36.4291,36.5385,36.6354,37.1,36.5174,36.1745,36.1969,36.3324,36.7598,36.203
24/11/2020,98.59,96.02,98.49,96.64,34.7134,33.8807,34.2397,34.2289,34.2813,34.4853,35.2289,39.4709,37.2703,36.8902,36.7222,36.6765,36.7896,37.3422,35.905,33.9346,33.8191,33.724000000000004,34.0238,34.8052,34.7193,38.3337,36.715,36.4798,36.3492,36.2788,36.3306,36.7413,36.3148,35.6997,35.7012,35.6403,35.5434,35.504,35.6486
25/11/2020,97.99,96.14,96.2,97.49,37.5077,34.7213,33.3858,33.0294,33.4606,34.214,34.9686,38.382,36.3535,35.5176,35.8508,36.206,36.2418,36.293,37.0815,33.9189,32.8827,32.3588,32.6093,32.8689,34.776,38.0182,36.1224,35.4327,35.6834,35.9521,35.961,36.0626,37.1897,35.7594,35.3427,35.4173,35.5015,35.4495,35.5648
27/11/2020,99.27,98.05,98.54,98.74,40.2044,36.2422,34.3027,33.5757,35.4979,34.3162,34.6321,38.36,38.0682,37.8243,37.0544,36.3395,35.68199999999999,36.9365,37.6958,34.4493,33.3574,32.8655,33.8277,32.9517,35.1761,38.0937,37.7366,37.5475,37.2019,36.6204,35.7896,36.1774,37.6036,37.3063,37.1037,36.9955,36.5507,35.7542,35.2513
30/11/2020,97.95,96.2,97.56,97.02,43.9687,36.8798,36.5344,36.9145,37.2377,36.8041,42.499,40.8328,39.0832,38.0322,38.7489,39.6505,39.8831,40.5193,40.3789,35.9412,35.6041,35.0717,35.9125,37.3935,38.7954,39.0418,37.414,36.5093,37.2867,38.24,38.38800000000001,38.6486,37.3738,36.1533,35.6652,36.2189,36.8898,36.9644,37.0027
1/12/2020,104.3,98.52,98.69,100.86,38.5481,39.0521,38.9082,38.9331,40.0602,41.198,44.7565,41.1424,39.4961,38.7736,38.8109,39.9884,40.8237,41.7145,37.4601,37.0081,35.9079,37.016,37.8755,38.6202,39.6998,39.4529,38.4384,37.3865,37.3306,38.7674,39.6754,40.0297,37.9302,37.4883,36.5185,36.4557,37.7509,38.5294,38.5679
2/12/2020,102.035,99.52,102.0,99.54,43.0584,39.8984,40.1247,38.5738,38.0589,40.1383,43.4597,41.4843,40.2315,40.3439,40.5439,40.463,40.3451,41.1401,40.2149,37.9654,37.357,38.021,38.5019,38.5839,39.8779,40.3139,39.018,39.226,39.5404,39.4993,39.4114,39.5407,39.0297,38.2654,38.4482,38.7001,38.6629,38.5876,38.3806
3/12/2020,101.19,99.43,101.06,99.5,41.4825,37.2514,35.5916,35.3722,36.0103,37.0142,40.5384,39.8105,38.8456,38.9073,39.0575,39.2648,39.4843,40.3684,35.6678,36.9359,35.2595,35.5989,35.8111,36.0532,38.0463,38.3097,37.4734,36.4681,36.7699,37.1326,38.7671,39.5431,39.0623,37.3651,37.4904,37.8115,38.0362,38.2402,38.1564
4/12/2020,103.75,100.7,101.51,103.73,48.239,44.2822,44.3384,45.6289,45.7342,48.0233,52.6572,45.0326,43.6123,43.2154,43.4408,43.6162,43.7259,44.3602,44.2926,42.2309,41.4372,42.0367,42.6229,42.7441,45.3335,41.7756,40.8625,40.735,41.5525,41.786,41.3983,42.017,40.0863,39.6168,39.7156,40.0596,40.234,40.1841,40.4073
7/12/2020,107.61,104.97,106.02,106.39,45.1082,37.9788,37.7981,37.9047,38.7849,40.9357,43.3872,41.5608,40.3934,39.4967,39.4412,40.5195,41.3154,42.589,39.1362,37.4,36.5236,36.8588,38.1919,37.5523,41.0872,40.0556,38.4544,38.5968,38.6095,39.6475,39.7919,41.2569,39.7638,38.0792,38.0351,38.3191,39.0451,39.5701,40.1187
8/12/2020,107.84,105.11,107.78,105.64,43.5104,38.7056,38.6726,40.3082,40.622,42.7054,47.488,40.7287,39.9828,39.9488,40.24,41.3916,42.3058,43.4868,39.4434,38.1951,37.2484,37.1788,40.0668,39.4054,38.5757,40.0,39.0073,38.3625,38.9146,39.6235,40.7179,41.733,39.2502,38.6525,38.3956,38.3984,39.0759,39.5869,40.1589
9/12/2020,106.6,103.51,106.01,104.42,47.6948,40.8759,40.1787,39.2004,37.0447,39.4657,45.3948,41.5311,40.5809,40.2229,39.9257,40.4422,41.2692,42.3817,40.9845,39.316,38.3447,38.3516,37.6703,38.0621,40.3344,40.1465,39.4372,39.2574,39.2612,39.3827,39.4583,40.3361,39.7363,39.1671,39.0254,38.9188,39.0103,39.1774,39.4505
10/12/2020,105.11,102.2,103.0,104.23,46.483,40.0816,39.1873,37.3299,36.6998,37.9178,42.7435,41.3331,40.3811,40.4416,40.6546,41.0043,41.3911,42.4257,40.3982,38.3849,38.2628,38.521,38.9321,39.2216,40.3254,39.4169,38.678,38.7342,38.9134,39.2895,39.3945,40.6694,39.4248,39.062,39.0443,39.089,39.1115,39.128,39.5278
11/12/2020,105.12,103.22,104.01,104.03,47.4516,36.8889,34.5064,33.0461,34.0698,35.9124,42.4614,40.7176,39.5179,39.4251,39.7356,40.0473,40.3599,41.4434,40.4081,38.5692,38.0353,38.1635,38.3727,38.9422,40.6926,39.3302,37.656,37.779,38.6329,38.9222,39.4689,40.1631,39.055,38.3011,38.2515,38.5236,38.7281,38.8772,39.4264
14/12/2020,104.9,103.5,103.77,103.56,54.1382,37.8711,35.1039,32.7678,34.0961,36.9211,45.8227,40.0094,38.6936,38.4893,38.6402,38.8547,39.1271,40.2569,39.6632,38.548,38.2091,38.2983,38.4749,38.9565,39.8966,39.1863,38.1095,37.8801,38.2092,38.3685,38.6583,39.2758,38.9106,38.2787,38.2271,38.3521,38.404,38.3897,38.6089
15/12/2020,106.38,104.42,105.68,105.09,61.0497,42.9239,38.675,34.8743,37.3564,41.1215,49.868,40.0259,38.2985,38.4496,38.7168,38.9408,39.1904,40.3734,40.0259,38.2985,38.4496,38.7168,38.9408,39.1904,40.3734,38.9743,38.6513,38.5589,38.4781,38.5672,38.7015,39.3873,39.2311,39.0133,38.8197,38.6122,38.6986,38.7869,38.9819
16/12/2020,105.67,103.96,105.65,105.2,68.7116,41.2759,32.97,30.6892,35.2647,42.1346,52.3236,39.5906,38.0987,38.0589,38.1146,38.7746,39.4981,41.2815,39.4727,38.0949,37.9175,38.1391,38.6888,39.5134,41.2457,38.2115,37.1827,37.1676,37.3257,37.5812,37.9066,38.984,38.3544,38.0397,37.9711,37.9347,38.0989,38.2701,38.7204
17/12/2020,105.32,103.85,104.9,103.9,98.4149,57.1389,37.2694,31.505,39.8386,47.0431,82.2936,38.6252,36.3162,36.4476,37.6297,38.3219,38.7078,40.6507,38.3386,36.1504,36.4319,37.9196,38.0065,38.8541,40.7925,37.3068,36.4016,36.6008,37.3336,37.6788,37.7321,38.4865,38.1524,37.5899,37.6711,38.0389,38.2648,38.4008,38.6535
18/12/2020,104.8,103.155,104.0,104.28,45.4457,31.296,29.4612,30.4969,32.6797,34.7974,41.5144,39.1681,36.6477,36.9429,37.6107,37.6854,37.6832,39.4747,37.9289,35.6402,36.3995,37.5432,36.4422,35.9268,40.145,38.0829,37.4735,37.0654,36.7659,36.89,37.1176,38.1001,38.8106,38.1438,37.7376,37.3075,37.4123,37.5863,37.7568
21/12/2020,104.96,103.32,103.56,104.83,37.3665,38.3628,37.4906,37.4526,37.9915,38.0773,38.2462,37.8072,36.8628,36.892,36.9992,36.95,36.9045,37.4464,36.571,37.1522,36.9917,37.6076,35.3928,37.3545,38.4443,37.8553,36.9402,36.9591,37.0522,36.9967,36.9445,37.4398,38.3011,37.6552,37.5797,37.5437,37.4291,37.3154,37.3778
22/12/2020,105.22,102.91,105.07,103.94,41.114,37.2678,37.0502,37.8283,37.7029,36.7505,39.8052,36.7472,36.2319,36.4153,36.6493,36.8565,37.0435,37.7535,35.8353,37.5668,36.6993,38.1729,36.7426,36.6936,38.9085,36.8755,36.3513,36.4992,36.7002,36.8825,37.0505,37.7069,37.651,37.0734,37.008,37.0103,37.0412,37.0935,37.4203
23/12/2020,104.87,103.6,104.67,103.76,38.918,36.487,35.6917,36.5329,37.0481,37.5836,39.9978,36.6402,35.6834,35.5654,35.80300000000001,35.9458,36.0143,36.4102,37.0717,35.8076,35.4569,36.0861,36.2595,36.5936,38.0032,36.7747,35.8549,35.7332,35.9377,36.0647,36.1311,36.4803,37.3754,36.6187,36.4802,36.5388,36.5964,36.6531,36.7947
24/12/2020,106.34,104.67,104.76,105.97,38.5969,36.611,36.0946,37.8328,37.6878,38.4885,40.546,36.0694,36.147,35.9105,35.9744,36.5587,36.9066,37.0794,37.5507,36.2287,36.0096,36.1696,36.7869,36.675,38.2382,36.4938,36.3862,36.1708,36.207,36.6801,36.9668,37.1373,37.9607,37.2224,37.0795,37.0202,37.1074,37.1795,37.342
28/12/2020,108.17,105.95,107.6,106.15,40.2036,38.1651,37.5058,37.4358,38.7811,39.6543,42.5495,36.2192,35.6964,35.7089,35.9158,36.3971,36.6329,37.1131,36.387,36.6327,35.155,36.2018,37.0802,37.3972,39.4489,36.6379,36.1319,36.1068,36.2266,36.5519,36.7281,37.142,37.3928,36.9163,36.8247,36.7892,36.8338,36.9019,37.1949
29/12/2020,107.15,105.22,107.0,105.56,41.3926,38.995,38.5765,38.778,39.6876,40.4264,43.1002,36.9581,36.1598,36.1648,36.2939,36.8635,37.3014,37.7828,37.9084,36.0568,36.4437,36.8251,37.1929,37.5769,39.9635,37.1992,36.4631,36.4537,36.533,36.9288,37.2405,37.6488,37.644,37.0213,36.9855,36.9741,37.0501,37.1269,37.398
30/12/2020,109.7,107.4,107.7,108.9,45.0622,42.5318,42.014,42.9609,43.9046,44.5813,47.3885,38.5052,37.6233,37.7067,38.3386,38.8907,39.3839,40.4925,40.2464,38.9394,39.1562,39.781,40.6582,39.8919,42.2216,38.6904,37.7185,37.7062,38.2819,38.7409,39.1143,39.9742,39.0378,37.8977,37.7052,38.1746,38.4563,38.5999,38.9765
31/12/2020,109.67,108.4377,109.66,109.04,45.7227,42.2442,41.8398,41.7544,42.5381,43.5553,46.6345,37.5881,37.3647,37.7521,38.192,38.5336,38.8386,39.9018,39.3695,38.4627,37.2132,39.2744,38.7985,39.2727,41.1558,38.0051,37.6988,37.9368,38.2352,38.4694,38.68,39.6042,38.7904,38.3299,38.2877,38.3178,38.3464,38.3745,39.0285
4/1/2021,114.1,110.445,111.47,111.7,50.8398,48.4529,48.3084,47.9116,48.9699,51.4891,55.515,40.7739,40.3016,40.2234,40.3581,40.655,41.0231,41.8976,43.1241,41.7953,42.0765,42.1174,42.2291,42.4156,44.6487,40.5031,40.1656,40.0981,40.0243,39.9499,40.2364,40.9744,40.1704,39.9992,39.9449,39.6136,39.0732,39.2563,39.8202
5/1/2021,114.95,112.01,112.41,112.77,49.2733,46.3222,46.2023,47.3173,48.8128,50.3015,54.3639,39.8625,39.4878,39.0896,39.6544,40.1606,40.467,41.1412,41.1951,40.9395,40.3521,41.475,41.5215,41.7538,44.437,39.5947,39.162,38.8345,39.2467,39.6094,39.8006,40.2513,39.2961,38.7981,38.5501,38.7904,38.99,39.0496,39.2425
6/1/2021,116.39,112.55,113.85,115.61,54.6599,50.053,49.5553,49.3548,49.9155,51.3917,54.9558,41.8265,40.4068,40.2562,40.1908,40.3374,40.6462,41.6138,44.8457,41.7236,41.9784,41.9311,42.3927,42.0861,45.074,40.9071,40.1685,39.9265,39.7233,39.6322,39.7929,40.5283,39.9566,39.9263,39.5907,39.2453,38.9068,38.9117,39.4012
7/1/2021,122.94,117.59,119.34,121.43,54.3823,47.9176,47.0353,48.0479,49.6971,52.5049,58.8478,39.6249,39.3573,39.7393,40.1206,40.5013,40.7684,42.0562,40.0025,38.1756,40.0989,40.157,40.9213,41.3492,42.7584,38.2085,37.2651,37.6143,37.939,38.8258,38.4264,39.5731,38.4796,37.5669,38.2404,38.2274,37.7111,37.8877,38.6221
8/1/2021,126.29,116.98,125.91,118.69,52.1562,45.1399,44.147,44.8217,47.1143,49.5888,56.64100000000001,38.7196,37.7505,37.8592,38.5438,38.9591,39.1269,40.4681,38.2701,38.2369,37.8336,38.6346,38.5613,40.3234,41.331,37.8188,35.7546,36.8561,37.8068,37.1876,37.9286,38.5931,38.6647,38.0316,38.2307,38.4645,38.3039,38.1493,37.926
11/1/2021,123.6,118.8,119.74,122.6,63.1288,60.2728,60.628,62.4098,63.3817,65.4675,74.30199999999998,43.5839,43.371,43.6999,44.4384,45.1514,45.5211,46.6464,44.783,44.6922,45.0334,45.5972,45.8982,46.5983,48.4907,42.0352,41.7733,42.423,42.68899999999999,42.7949,42.8709,43.5248,41.6848,41.2398,41.544,41.806,41.9914,41.9594,42.157
12/1/2021,125.2,121.68,125.16,123.0,71.6867,62.0554,60.9946,61.9867,63.8281,67.3254,76.8381,42.5863,42.3018,42.4983,42.8509,43.07,43.0882,44.107,46.5138,43.8895,41.9932,43.5858,43.6799,45.041,45.5443,41.7217,41.8064,41.8059,41.5775,41.8193,42.2071,41.4342,41.4465,41.0046,40.803,41.2532,41.6373,41.8789,41.8463
13/1/2021,124.8,118.0,124.4,119.23,81.5488,69.9811,68.3839,68.4783,70.8304,74.3777,89.0186,41.2628,40.7879,41.1671,42.2635,42.923,43.3916,43.7968,38.725,42.0796,42.0289,43.5381,44.574,44.2615,45.6287,42.1672,40.8723,40.9256,41.2733,42.5792,42.7599,42.8425,41.5964,41.1987,41.3603,41.7691,42.0482,42.1788,42.1696
14/1/2021,134.645,121.67,123.45,126.45,106.7538,71.0436,62.192,58.7823,63.7001,76.7543,106.3039,42.1928,41.8391,41.9435,42.3574,42.9302,43.4435,44.4041,42.5673,42.8273,42.3364,42.4281,43.2332,43.7864,45.4193,42.1003,41.5798,41.8884,42.1024,42.5538,42.5403,43.3841,41.6517,41.5956,41.725,42.0966,42.5623,42.6305,42.9871
15/1/2021,128.54,123.21,128.47,125.23,43.5273,37.3025,35.6422,34.9864,35.8521,37.884,45.1588,40.1709,38.7551,39.0363,39.4609,39.6154,39.9358,40.978,39.732,41.3229,39.4968,39.2555,39.8892,40.1171,41.7416,39.3576,40.8355,40.4635,40.5283,40.8752,41.1061,41.4006,39.239,40.4252,40.8567,41.0065,41.264,41.51300000000001,41.9124
19/1/2021,134.05,128.44,130.59,131.3,44.2379,42.6649,42.14,42.2241,43.1332,43.6717,44.9706,44.0439,43.7422,43.6853,43.6677,43.7156,43.84,44.2508,44.2379,42.6649,42.14,42.2241,43.1332,43.6717,44.9706,44.0439,43.7422,43.6853,43.6677,43.7156,43.84,44.2508,43.3281,42.7821,42.2895,42.1033,42.529,42.6044,42.8761
20/1/2021,136.13,130.1,135.19,130.64,43.3726,42.3305,42.1131,42.1228,42.5265,42.8124,43.6603,43.6053,42.8378,42.6138,42.4695,42.3768,42.4245,42.9081,43.2962,42.3869,42.2021,42.2154,42.488,42.8025,43.5187,43.5563,42.8322,42.6174,42.4755,42.3829,42.4299,42.9066,42.5797,42.619,42.5699,42.4705,42.3737,42.3997,42.7218
21/1/2021,135.4,132.34,133.25,134.16,42.7904,41.8265,40.739,41.5146,42.6025,43.2273,44.6804,42.4923,42.4617,42.1359,42.1998,42.1812,42.1509,42.4289,43.0653,41.6942,40.7907,41.3301,42.2073,42.5734,43.9531,42.4037,42.4173,42.1056,42.1581,42.143,42.1199,42.3855,41.5368,41.8879,41.7526,41.7241,41.7298,41.7544,41.9062
22/1/2021,131.25,128.81,130.04,129.14,41.563,40.502,40.2896,40.6444,41.4064,41.7893,43.0178,43.2629,42.8385,42.8097,42.79,42.7465,42.7139,42.7984,41.7282,41.4908,40.8705,41.0058,41.8701,41.9131,42.5432,43.2054,42.7979,42.7944,42.8401,42.795,42.7537,42.8474,42.88399999999999,42.5613,42.6502,43.0269,42.9966,42.9308,43.0561
25/1/2021,132.17,127.35,131.83,130.52,44.7274,44.0341,44.0387,44.5978,45.7874,46.8595,49.3343,45.7856,45.3752,45.4267,45.6035,45.3719,45.3462,45.7377,44.5283,45.723,44.6053,45.4566,44.7771,45.8321,45.966,45.6511,45.2691,45.2988,45.4436,45.2273,45.24,45.6035,45.0417,44.8204,44.7626,44.725,44.5499,44.6135,44.8453
26/1/2021,129.315,126.25,129.05,126.65,45.5011,45.0802,45.2032,45.592,46.1522,46.7282,48.9594,45.9054,45.913,45.929,45.8399,45.6337,45.6704,45.8278,44.5409,45.8346,45.9567,45.7387,46.2498,45.707,45.9169,45.9245,45.7788,45.7032,45.5954,45.4517,45.5275,45.722,45.5966,45.2177,44.9875,44.8682,44.8725,44.9699,45.2071
27/1/2021,125.1,121.5,124.95,121.74,48.682,47.4952,47.6724,48.4361,49.5562,49.8521,52.0532,47.6882,47.1217,47.0583,47.0808,47.1675,47.2651,48.3153,49.0042,47.9014,48.5464,49.6433,48.5207,50.6318,48.8254,47.2824,46.8102,46.67100000000001,46.807,47.1508,47.1797,47.9543,46.2153,45.8197,45.6658,45.9672,46.6099,46.5842,46.7904
28/1/2021,127.58,123.58,124.5,125.83,46.7377,46.2048,46.0363,46.4486,47.1725,47.7569,49.3153,45.0733,45.2044,45.2237,45.4237,45.9897,46.2746,46.9444,44.415,46.6371,47.0426,46.2158,47.3504,46.5426,47.4007,44.9872,45.1291,45.1788,45.3753,45.8717,46.1492,46.7744,44.5448,44.5941,44.6992,44.8955,45.2701,45.4378,45.8571
29/1/2021,124.36,120.55,124.0,121.52,48.757,46.3677,46.7374,47.3864,48.0871,48.6882,50.2216,46.665,46.2058,46.2014,46.3895,46.6826,46.9993,47.7536,47.2059,46.9413,48.0196,49.7221,48.5713,49.1132,48.6869,46.4152,45.9386,45.9082,46.058,46.3065,46.642,47.3238,45.4034,45.0383,44.7518,44.9183,45.3315,45.6232,46.012
1/2/2021,126.85,123.38,124.54,126.66,46.6998,45.6648,45.8304,46.166,47.1739,46.9771,49.8384,46.0699,45.8813,46.1932,46.1355,45.7964,45.8862,46.6965,47.8859,47.3061,47.2264,47.044,46.86600000000001,46.5854,46.2077,46.1137,45.8024,45.9189,45.8372,45.6044,45.8045,46.16,45.9814,45.5238,45.4868,45.3685,45.1883,45.37300000000001,45.4053
2/2/2021,130.2488,127.45,129.47,128.44,43.0889,41.2006,41.3558,41.4396,42.1326,42.2116,43.7759,42.5145,41.6723,41.5272,41.7649,41.9672,42.1388,42.8113,43.5673,42.4647,41.8543,41.7053,42.179,42.606,42.9821,42.9815,42.4653,42.2354,42.5148,42.7139,42.8437,43.1797,43.0556,42.9003,42.7883,42.9672,43.0954,43.1795,43.194
